0,Citylights,Partially Furnished Condominium,721 sqft ,80 Jellicoe Road, Ready to move,2,1,"S$ 3,500 /mo",EW11 Lavender MRT Station,0.12 km
1,City Square Residences,Fully Furnished Condominium,840 sqft ,8 Kitchener Link, Ready to move,2,2,"S$ 3,500 /mo",EW11 Lavender MRT Station,0.64 km
2,City Square Residences,Partially Furnished Condominium,1206 sqft ,8 Kitchener Link, Ready to move,3,3,"S$ 4,300 /mo",EW11 Lavender MRT Station,0.64 km
3,Citylights,Partially Furnished Condominium,732 sqft ,80 Jellicoe Road, Available from 1 May,2,1,"S$ 3,400 /mo",EW11 Lavender MRT Station,0.12 km
4,Concourse Skyline,Partially Furnished Condominium,1162 sqft ,296 Beach Road, Available from 18 Jun,1,2,"S$ 5,700 /mo",EW11 Lavender MRT Station,0.78 km
5,City Square Residences,Partially Furnished Condominium,1238 sqft ,8 Kitchener Link, Ready to move,3,3,"S$ 4,600 /mo",EW11 Lavender MRT Station,0.64 km
6,Citylights,Fully Furnished Condominium,678 sqft ,90 Jellicoe Road, Ready to move,1,1,"S$ 3,300 /mo",EW11 Lavender MRT Station,0.12 km
7,Kerrisdale,Partially Furnished Condominium,1259 sqft ,30 Sturdee Road, Available from 16 Apr,3,3,"S$ 3,600 /mo",EW11 Lavender MRT Station,0.86 km
8,Kerrisdale,Fully Furnished Condominium,1259 sqft ,30 Sturdee Road, Ready to move,3,3,"S$ 3,800 /mo",EW11 Lavender MRT Station,0.86 km
9,1 Beach Road,Fully Furnished HDB Apartment,785 sqft ,1 Beach Road, S$ 3.18 psf,2,1,"S$ 2,500 /mo",EW11 Lavender MRT Station,0.48 km
10,City Square Residences,Fully Furnished Condominium,1216 sqft ,8 Kitchener Link, Ready to move,3,3,"S$ 4,300 /mo",EW11 Lavender MRT Station,0.64 km
11,City Square Residences,Fully Furnished Condominium,1216 sqft ,14 Kitchener Link, Available from 30 Apr,3,3,"S$ 4,500 /mo",EW11 Lavender MRT Station,0.64 km
12,City Square Residences,Fully Furnished Condominium,872 sqft ,12 Kitchener Link, S$ 4.01 psf,2,2,"S$ 3,500 /mo",EW11 Lavender MRT Station,0.64 km
13,City Square Residences,Fully Furnished Condominium,1206 sqft ,8 Kitchener Link, Ready to move,3,3,"S$ 4,300 /mo",EW11 Lavender MRT Station,0.64 km
14,Concourse Skyline,Partially Furnished Condominium,1668 sqft ,300 Beach Road, Ready to move,3,3,"S$ 6,200 /mo",EW11 Lavender MRT Station,0.78 km
15,17 Beach Road,Fully Furnished HDB Apartment,1121 sqft ,17 Beach Road, Ready to move,3,1,"S$ 2,500 /mo",EW11 Lavender MRT Station,0.42 km
16,Concourse Skyline,Partially Furnished Condominium,1668 sqft ,300 Beach Road, Ready to move,3,3,"S$ 6,300 /mo",EW11 Lavender MRT Station,0.78 km
17,The Riverine By The Park,Fully Furnished Apartment,1313 sqft ,398 Kallang Road, Ready to move,3,2,"S$ 4,600 /mo",EW11 Lavender MRT Station,0.70 km
18,Southbank,Partially Furnished Apartment,904 sqft ,881 North Bridge Road, Ready to move,2,2,"S$ 3,600 /mo",EW11 Lavender MRT Station,0.22 km
19,Tyrwhitt 139,Fully Furnished Apartment,560 sqft ,135A Tyrwhitt Road, Ready to move,Studio,0,"S$ 2,900 /mo",EW11 Lavender MRT Station,0.57 km
0,Southbank,Partially Furnished Condominium,958 sqft ,881 North Bridge Road, Available from 22 Apr,2,2,"S$ 4,100 /mo",EW11 Lavender MRT Station,0.22 km
1,Concourse Skyline,Partially Furnished Condominium,2600 sqft ,300 Beach Road, Ready to move,4,3,"S$ 8,000 /mo",EW11 Lavender MRT Station,0.78 km
2,Concourse Skyline,Partially Furnished Condominium,1668 sqft ,300 Beach Road, Ready to move,3,3,"S$ 6,300 /mo",EW11 Lavender MRT Station,0.78 km
3,1 Beach Road,Fully Furnished HDB Apartment,731 sqft ,1 Beach Road, Ready to move,2,1,"S$ 2,500 /mo",EW11 Lavender MRT Station,0.48 km
4,City Square Residences,Fully Furnished Condominium,570 sqft ,8 Kitchener Link, Available from 1 Jun,1,1,"S$ 2,800 /mo",EW11 Lavender MRT Station,0.64 km
5,641 Rowell Road,HDB Apartment,1195 sqft ,641 Rowell Road, Available from 1 May,3,2,"S$ 3,000 /mo",EW11 Lavender MRT Station,0.89 km
6,City Square Residences,Condominium,570 sqft ,8 Kitchener Link, Ready to move,Studio,0,"S$ 2,850 /mo",EW11 Lavender MRT Station,0.64 km
7,131 Tyrwhitt,Fully Furnished Terraced House,250 sqft ,131 Tyrwhitt, Ready to move,Room,0,"S$ 1,300 /mo",EW11 Lavender MRT Station,0.52 km
8,Kerrisdale,Fully Furnished Condominium,990 sqft ,30 Sturdee Road, Ready to move,2,3,"S$ 3,500 /mo",EW11 Lavender MRT Station,0.86 km
9,The Riverine By The Park,Partially Furnished Apartment,1776 sqft ,398 Kallang Road, Ready to move,4,4,"S$ 6,000 /mo",EW11 Lavender MRT Station,0.70 km
10,Citylights,Fully Furnished Condominium,687 sqft ,88 Jellicoe Road, Ready to move,2,2,"S$ 3,600 /mo",EW11 Lavender MRT Station,0.12 km
11,City Square Residences,Fully Furnished Condominium,1216 sqft ,8 Kitchener Link, Available from 30 Apr,3,3,"S$ 4,600 /mo",EW11 Lavender MRT Station,0.64 km
12,The Plaza,Fully Furnished Apartment,600 sqft ,7500A Beach Road, Ready to move,1,1,"S$ 2,588 /mo",EW11 Lavender MRT Station,0.98 km
13,The Riverine By The Park,Fully Furnished Apartment,1206 sqft ,398 Kallang Road, Ready to move,3,2,"S$ 4,300 /mo",EW11 Lavender MRT Station,0.70 km
14,The Plaza,Fully Furnished Apartment,807 sqft ,7500A Beach Road, Ready to move,2,2,"S$ 3,200 /mo",EW11 Lavender MRT Station,0.98 km
15,City Square Residences,Fully Furnished Condominium,872 sqft ,8 Kitchener Link, S$ 4.01 psf,2,2,"S$ 3,500 /mo",EW11 Lavender MRT Station,0.64 km
16,Concourse Skyline,Fully Furnished Condominium,1087 sqft ,300 Beach Road, Available from 1 Jun,2,2,"S$ 5,200 /mo",EW11 Lavender MRT Station,0.78 km
17,Concourse Skyline,Partially Furnished Condominium,785 sqft ,296 Beach Road, Ready to move,1,1,"S$ 3,800 /mo",EW11 Lavender MRT Station,0.78 km
18,Concourse Skyline,Fully Furnished Condominium,861 sqft ,300 Beach Road, Ready to move,1,1,"S$ 4,300 /mo",EW11 Lavender MRT Station,0.78 km
19,The Riverine By The Park,Partially Furnished Apartment,1755 sqft ,398 Kallang Road, Ready to move,4,3,"S$ 5,900 /mo",EW11 Lavender MRT Station,0.70 km
0,The Riverine By The Park,Partially Furnished Apartment,1206 sqft ,398 Kallang Road, Available from 1 Jul,3,2,"S$ 4,800 /mo",EW11 Lavender MRT Station,0.70 km
1,Citylights,Partially Furnished Condominium,1894 sqft ,80 Jellicoe Road, Ready to move,3,2,"S$ 7,000 /mo",EW11 Lavender MRT Station,0.12 km
2,Concourse Skyline,Partially Furnished Condominium,11130 sqft ,300 Beach Road, Ready to move,5,8,"S$ 30,000 /mo",EW11 Lavender MRT Station,0.78 km
3,The Riverine By The Park,Partially Furnished Condominium,1205 sqft ,398 Kallang Road, S$ 3.73 psf,3,3,"S$ 4,500 /mo",EW11 Lavender MRT Station,0.70 km
4,City Square Residences,Fully Furnished Condominium,571 sqft ,8 Kitchener Link, Available from 2 May,1,1,"S$ 2,600 /mo",EW11 Lavender MRT Station,0.64 km
5,Southbank,Fully Furnished Apartment,614 sqft ,881 North Bridge Road, S$ 5.37 psf,1,1,"S$ 3,300 /mo",EW11 Lavender MRT Station,0.22 km
6,Concourse Skyline,Partially Furnished Condominium,1141 sqft ,296 Beach Road, Ready to move,2,2,"S$ 5,000 /mo",EW11 Lavender MRT Station,0.78 km
7,806 King George's Avenue,Fully Furnished HDB Apartment,90 sqft ,806 King George's Avenue, Ready to move,Room,0,S$ 750 /mo,EW11 Lavender MRT Station,0.25 km
8,Kerrisdale,Partially Furnished Condominium,990 sqft ,30 Sturdee Road, Ready to move,2,2,"S$ 3,600 /mo",EW11 Lavender MRT Station,0.86 km
9,Southbank,Partially Furnished Condominium,985 sqft ,881 North Bridge Road, Ready to move,2,2,"S$ 4,100 /mo",EW11 Lavender MRT Station,0.22 km
10,2 Beach Road,Fully Furnished HDB Apartment,797 sqft ,2 Beach Road, Ready to move,2,1,"S$ 2,300 /mo",EW11 Lavender MRT Station,0.45 km
11,Sturdee View,Partially Furnished Apartment,1475 sqft ,60 Sturdee Road North, Ready to move,4,3,"S$ 3,650 /mo",EW11 Lavender MRT Station,0.91 km
12,Concourse Skyline,Fully Furnished Condominium,818 sqft ,298 Beach Road, Ready to move,1,1,"S$ 4,200 /mo",EW11 Lavender MRT Station,0.78 km
13,Citylights,Fully Furnished Condominium,678 sqft ,88 Jellicoe Road, S$ 4.72 psf,1,1,"S$ 3,200 /mo",EW11 Lavender MRT Station,0.12 km
14,Southbank,Partially Furnished Condominium,958 sqft ,881 North Bridge Road, Ready to move,2,2,"S$ 4,000 /mo",EW11 Lavender MRT Station,0.22 km
15,Citylights,Partially Furnished Condominium,1894 sqft ,90 Jellicoe Road, Ready to move,3,3,"S$ 7,500 /mo",EW11 Lavender MRT Station,0.12 km
16,City Square Residences,Fully Furnished Condominium,839 sqft ,8 Kitchener Link, Ready to move,2,2,"S$ 3,400 /mo",EW11 Lavender MRT Station,0.64 km
17,City Square Residences,Fully Furnished Condominium,840 sqft ,8 Kitchener Link, Ready to move,2,2,"S$ 3,500 /mo",EW11 Lavender MRT Station,0.64 km
18,Blk 26 Jalan Bersih,Fully Furnished HDB Apartment,120 sqft ,26 Jalan Berseh, S$ 5.42 psf,Room,0,S$ 650 /mo,EW11 Lavender MRT Station,0.61 km
19,City Square Residences,Partially Furnished Condominium,570 sqft ,8 Kitchener Link, Ready to move,1,1,"S$ 2,700 /mo",EW11 Lavender MRT Station,0.64 km
0,Concourse Skyline,Fully Furnished Condominium,787 sqft ,298 Beach Road, Ready to move,1,1,"S$ 3,800 /mo",EW11 Lavender MRT Station,0.78 km
1,Concourse Skyline,Partially Furnished Condominium,786 sqft ,298 Beach Road, Ready to move,1,1,"S$ 3,800 /mo",EW11 Lavender MRT Station,0.78 km
2,Concourse Skyline,Partially Furnished Condominium,1087 sqft ,300 Beach Road, Ready to move,2,2,"S$ 5,100 /mo",EW11 Lavender MRT Station,0.78 km
3,Southbank,Partially Furnished Apartment,1313 sqft ,881 North Bridge Road, Available from 20 May,3,3,"S$ 5,800 /mo",EW11 Lavender MRT Station,0.22 km
4,Jalan Besar Plaza,Partially Furnished Apartment,600 sqft ,101 Kitchener Road, Ready to move,2,1,"S$ 1,700 /mo",EW11 Lavender MRT Station,0.57 km
5,City Square Residences,Fully Furnished Condominium,570 sqft ,8 Kitchener Link, Ready to move,Studio,0,"S$ 2,300 /mo",EW11 Lavender MRT Station,0.64 km
6,City Square Residences,Partially Furnished Condominium,1600 sqft ,12 Kitchener Link, Available from 6 May,4,3,"S$ 5,200 /mo",EW11 Lavender MRT Station,0.64 km
7,Southbank,Partially Furnished Apartment,614 sqft ,881 North Bridge Road, Ready to move,1,1,"S$ 3,200 /mo",EW11 Lavender MRT Station,0.22 km
8,Citylights,Fully Furnished Condominium,560 sqft ,86 Jellicoe Road, Ready to move,1,1,"S$ 3,000 /mo",EW11 Lavender MRT Station,0.12 km
9,Kerrisdale,Fully Furnished Condominium,1259 sqft ,32 Sturdee Road, Ready to move,3,3,"S$ 4,000 /mo",EW11 Lavender MRT Station,0.86 km
10,The Citron Residences,Partially Furnished Apartment,667 sqft ,1 marne road, S$ 4.20 psf,2,2,"S$ 2,800 /mo",EW11 Lavender MRT Station,0.85 km
11,City Square Residences,Fully Furnished Condominium,1216 sqft ,14 Kitchener Link, Available from 30 Apr,3,2,"S$ 4,800 /mo",EW11 Lavender MRT Station,0.64 km
12,City Square Residences,Fully Furnished Condominium,150 sqft ,8 Kitchener Link, Ready to move,Room,0,"S$ 1,200 /mo",EW11 Lavender MRT Station,0.64 km
13,City Square Residences,Fully Furnished Condominium,220 sqft ,6 Kitchener Link, Ready to move,Room,0,"S$ 1,800 /mo",EW11 Lavender MRT Station,0.64 km
14,Southbank,Fully Furnished Condominium,592 sqft ,881 North Bridge Road, Ready to move,1,1,"S$ 3,200 /mo",EW11 Lavender MRT Station,0.22 km
15,The Citron Residences,Partially Furnished Apartment,721 sqft ,1 marne road, Ready to move,2,2,"S$ 3,700 /mo",EW11 Lavender MRT Station,0.85 km
16,Le Somme,Partially Furnished Condominium,495 sqft ,60 Somme Road, Ready to move,1,1,"S$ 2,300 /mo",EW11 Lavender MRT Station,0.67 km
17,City Square Residences,Partially Furnished Condominium,1216 sqft ,8 Kitchener Link, Ready to move,3,2,"S$ 4,000 /mo",EW11 Lavender MRT Station,0.64 km
18,Concourse Skyline,Partially Furnished Condominium,818 sqft ,298 Beach Road, Ready to move,1,1,"S$ 4,000 /mo",EW11 Lavender MRT Station,0.78 km
19,Citylights,Fully Furnished Condominium,560 sqft ,80 Jellicoe Road, Ready to move,1,1,"S$ 2,900 /mo",EW11 Lavender MRT Station,0.12 km
0,The Citron Residences,Partially Furnished Apartment,646 sqft ,1 marne road, Ready to move,2,2,"S$ 2,800 /mo",EW11 Lavender MRT Station,0.85 km
1,Kelantan Lodge,Fully Furnished Apartment,334 sqft ,29 Kelantan Lane, Available from 1 May,Studio,0,"S$ 1,900 /mo",EW11 Lavender MRT Station,0.68 km
2,Concourse Skyline,Partially Furnished Condominium,1151 sqft ,300 Beach Road, Ready to move,2,2,"S$ 5,200 /mo",EW11 Lavender MRT Station,0.78 km
3,Le Somme,Partially Furnished Condominium,495 sqft ,60 Somme Road, Ready to move,1,1,"S$ 2,300 /mo",EW11 Lavender MRT Station,0.67 km
4,City Square Residences,Condominium,840 sqft ,2 Kitchener Link, Ready to move,2,2,"S$ 3,300 /mo",EW11 Lavender MRT Station,0.64 km
5,Concourse Skyline,Partially Furnished Condominium,2648 sqft ,300 Beach Road, Ready to move,4,3,"S$ 8,000 /mo",EW11 Lavender MRT Station,0.78 km
6,Citylights,Partially Furnished Apartment,1894 sqft ,80 Jellicoe Road, Available from 15 May,3,4,"S$ 7,000 /mo",EW11 Lavender MRT Station,0.12 km
7,City Square Residences,Fully Furnished Condominium,570 sqft ,6 Kitchener Link, Available from 27 Apr,Studio,0,"S$ 2,950 /mo",EW11 Lavender MRT Station,0.64 km
8,Southbank,Fully Furnished Condominium,958 sqft ,881 North Bridge Road, Ready to move,2,2,"S$ 3,800 /mo",EW11 Lavender MRT Station,0.22 km
9,The Plaza,Partially Furnished Apartment,947 sqft ,7500A Beach Road, Ready to move,4,1,"S$ 3,000 /mo",EW11 Lavender MRT Station,0.98 km
10,Citylights,Partially Furnished Condominium,1894 sqft ,90 Jellicoe Road, Ready to move,3,2,"S$ 7,000 /mo",EW11 Lavender MRT Station,0.12 km
11,The Citron Residences,Fully Furnished Apartment,667 sqft ,1 marne road, Ready to move,2,2,"S$ 3,500 /mo",EW11 Lavender MRT Station,0.85 km
12,Concourse Skyline,Partially Furnished Condominium,1173 sqft ,300 Beach Road, Ready to move,2,2,"S$ 5,200 /mo",EW11 Lavender MRT Station,0.78 km
13,City Square Residences,Fully Furnished Condominium,840 sqft ,2 Kitchener Link, Ready to move,2,2,"S$ 3,300 /mo",EW11 Lavender MRT Station,0.64 km
14,636 Veerasamy Road,Partially Furnished HDB Apartment,775 sqft ,636 Veerasamy Road, Ready to move,2,2,"S$ 2,300 /mo",EW11 Lavender MRT Station,0.87 km
15,Citylights,Fully Furnished Condominium,678 sqft ,80 Jellicoe Road, Ready to move,2,1,"S$ 3,400 /mo",EW11 Lavender MRT Station,0.12 km
16,The Citron Residences,Partially Furnished Apartment,741 sqft ,1 marne road, Ready to move,2,2,"S$ 3,000 /mo",EW11 Lavender MRT Station,0.85 km
17,The Riverine By The Park,Partially Furnished Apartment,1755 sqft ,398 Kallang Road, Ready to move,4,4,"S$ 8,000 /mo",EW11 Lavender MRT Station,0.70 km
18,Citylights,Partially Furnished Condominium,1895 sqft ,90 Jellicoe Road, Ready to move,3,3,"S$ 7,500 /mo",EW11 Lavender MRT Station,0.12 km
19,Citylights,Fully Furnished Condominium,893 sqft ,80 Jellicoe Road, Ready to move,2,2,"S$ 4,000 /mo",EW11 Lavender MRT Station,0.12 km
0,City Square Residences,Fully Furnished Condominium,1216 sqft ,8 Kitchener Link, Ready to move,3,3,"S$ 4,300 /mo",EW11 Lavender MRT Station,0.64 km
1,Citylights,Fully Furnished Condominium,893 sqft ,80 Jellicoe Road, Available from 15 Jun,2,2,"S$ 3,999 /mo",EW11 Lavender MRT Station,0.12 km
2,Studios @ Marne,Fully Furnished Apartment,592 sqft ,2 Marne Road, Ready to move,2,1,"S$ 2,499 /mo",EW11 Lavender MRT Station,0.91 km
3,IR3 - Petain Road Conservation Sensation Terrace!,Partially Furnished Conservation House,"5000 sqft, 1500 sqft (land) ","Near by Beatty Rd, Serangoon Rd, Petain Rd", Ready to move,4,5,"S$ 9,000 /mo",EW11 Lavender MRT Station,0.77 km
4,City Square Residences,Partially Furnished Condominium,872 sqft ,8 Kitchener Link, Ready to move,2,2,"S$ 3,400 /mo",EW11 Lavender MRT Station,0.64 km
5,Southbank,Condominium,1184 sqft ,881 North Bridge Road, Ready to move,1,2,"S$ 4,800 /mo",EW11 Lavender MRT Station,0.22 km
6,Southbank,Partially Furnished Condominium,883 sqft ,881 North Bridge Road, Ready to move,1,2,"S$ 3,500 /mo",EW11 Lavender MRT Station,0.22 km
7,Kerrisdale,Partially Furnished Condominium,990 sqft ,30 Sturdee Road, Ready to move,2,3,"S$ 3,700 /mo",EW11 Lavender MRT Station,0.86 km
8,Concourse Skyline,Fully Furnished Condominium,1087 sqft ,296 Beach Road, Ready to move,1,1,"S$ 4,800 /mo",EW11 Lavender MRT Station,0.78 km
9,Kerrisdale,Fully Furnished Condominium,1260 sqft ,30 Sturdee Road, Ready to move,3,3,"S$ 4,000 /mo",EW11 Lavender MRT Station,0.86 km
10,City Square Residences,Fully Furnished Condominium,1216 sqft ,8 Kitchener Link, Ready to move,3,3,"S$ 4,300 /mo",EW11 Lavender MRT Station,0.64 km
11,City Square Residences,Partially Furnished Condominium,1542 sqft ,8 Kitchener Link, Ready to move,4,2,"S$ 4,700 /mo",EW11 Lavender MRT Station,0.64 km
12,Cavan Suites,Fully Furnished Apartment,322 sqft ,11 Cavan Road, Available from 5 Jul,Studio,0,"S$ 2,000 /mo",EW11 Lavender MRT Station,0.42 km
13,City Square Residences,Fully Furnished Condominium,570 sqft ,City square res, Available from 25 Apr,Studio,0,"S$ 2,900 /mo",EW11 Lavender MRT Station,0.84 km
14,City Square Residences,Fully Furnished Condominium,872 sqft ,8 Kitchener Link, Available from 31 May,2,2,"S$ 3,500 /mo",EW11 Lavender MRT Station,0.64 km
15,The Plaza,Fully Furnished Apartment,764 sqft ,7500A Beach Road, Ready to move,1,1,"S$ 2,300 /mo",EW11 Lavender MRT Station,0.98 km
16,Jalan Besar Plaza,Fully Furnished Apartment,200 sqft ,101 Kitchener Road, Ready to move,Room,0,"S$ 1,400 /mo",EW11 Lavender MRT Station,0.57 km
17,Citylights,Condominium,560 sqft ,84 Jellicoe Road, Ready to move,1,1,"S$ 2,999 /mo",EW11 Lavender MRT Station,0.12 km
18,Citylights,Condominium,678 sqft ,80 Jellicoe Road, Ready to move,2,1,"S$ 3,500 /mo",EW11 Lavender MRT Station,0.12 km
19,IR3 - A Corner Conserved 4+1 W/ Rear Of 4 Storeys,Partially Furnished Conservation House,"5000 sqft, 1500 sqft (land) ","Near by Beatty Rd, Serangoon Rd, Petain Rd", Ready to move,4,5,"S$ 9,000 /mo",EW11 Lavender MRT Station,0.77 km
0,Citylights,Partially Furnished Condominium,1894 sqft ,80 Jellicoe Road, Ready to move,3,3,"S$ 7,500 /mo",EW11 Lavender MRT Station,0.12 km
1,City Square Residences,Fully Furnished Condominium,1216 sqft ,8 Kitchener Link, Ready to move,3,3,"S$ 4,600 /mo",EW11 Lavender MRT Station,0.64 km
2,24 Verdun Road,Fully Furnished Apartment,230 sqft ,24 Verdun Road, Ready to move,Studio,0,"S$ 1,750 /mo",EW11 Lavender MRT Station,0.80 km
3,Verdun Road,Fully Furnished Apartment,300 sqft ,24 Verdun Road, Ready to move,Studio,0,"S$ 1,850 /mo",EW11 Lavender MRT Station,0.80 km
4,807 King George's Avenue,Fully Furnished HDB Apartment,1258 sqft ,807 King George's Avenue, Ready to move,3,2,"S$ 3,150 /mo",EW11 Lavender MRT Station,0.27 km
5,City Square Residences,Condominium,250 sqft ,8 Kitchener Link, Ready to move,Room,0,"S$ 1,800 /mo",EW11 Lavender MRT Station,0.64 km
6,Textile Centre,Fully Furnished Apartment,160 sqft ,200 Jalan Sultan, Ready to move,Room,0,S$ 350 /mo,EW11 Lavender MRT Station,0.45 km
7,Kerrisdale,Partially Furnished Condominium,120 sqft ,30 Sturdee Road, Ready to move,Room,0,"S$ 1,200 /mo",EW11 Lavender MRT Station,0.86 km
8,Tyrwhitt 139,Fully Furnished Apartment,345 sqft ,139 Tyrwhitt Road, Ready to move,1,1,"S$ 1,750 /mo",EW11 Lavender MRT Station,0.57 km
9,Concourse Skyline,Partially Furnished Condominium,786 sqft ,300 Beach Road, Ready to move,1,1,"S$ 3,700 /mo",EW11 Lavender MRT Station,0.78 km
10,Citylights,Fully Furnished Condominium,280 sqft ,82 Jellicoe Road, Ready to move,Room,0,"S$ 2,000 /mo",EW11 Lavender MRT Station,0.12 km
11,Citylights,Partially Furnished Condominium,678 sqft ,88 Jellicoe Road, Ready to move,1,1,"S$ 3,300 /mo",EW11 Lavender MRT Station,0.12 km
12,The Plaza,Fully Furnished Apartment,678 sqft ,7500A Beach Road, Ready to move,1,1,"S$ 2,500 /mo",EW11 Lavender MRT Station,0.98 km
13,City Square Residences,Fully Furnished Condominium,570 sqft ,6 Kitchener Link, Ready to move,Studio,0,"S$ 2,850 /mo",EW11 Lavender MRT Station,0.64 km
14,City Square Residences,Fully Furnished Condominium,1216 sqft ,8 Kitchener Link, Ready to move,3,2,"S$ 4,300 /mo",EW11 Lavender MRT Station,0.64 km
15,Concourse Skyline,Partially Furnished Condominium,861 sqft ,300 Beach Road, Ready to move,1,1,"S$ 4,000 /mo",EW11 Lavender MRT Station,0.78 km
16,City Square Residences,Partially Furnished Condominium,1206 sqft ,14 Kitchener Link, Ready to move,3,3,"S$ 4,200 /mo",EW11 Lavender MRT Station,0.64 km
17,Textile Centre,Fully Furnished Apartment,900 sqft ,200 Jalan Sultan, Available from 17 Apr,2,2,"S$ 2,900 /mo",EW11 Lavender MRT Station,0.45 km
18,Concourse Skyline,Condominium,861 sqft ,300 Beach Road, Ready to move,1,1,"S$ 4,300 /mo",EW11 Lavender MRT Station,0.78 km
19,30 Kelantan Road,Fully Furnished HDB Apartment,1000 sqft ,30 Kelantan Road, Ready to move,3,2,"S$ 2,300 /mo",EW11 Lavender MRT Station,0.74 km
0,The Citron Residences,Partially Furnished Apartment,387 sqft ,1 marne road, Ready to move,1,1,"S$ 2,300 /mo",EW11 Lavender MRT Station,0.85 km
1,The Riverine By The Park,Partially Furnished Condominium,1205 sqft ,398 Kallang Road, S$ 3.73 psf,3,3,"S$ 4,500 /mo",EW11 Lavender MRT Station,0.70 km
2,City Square Residences,Fully Furnished Condominium,570 sqft ,6 Kitchener Link, Ready to move,1,1,"S$ 2,800 /mo",EW11 Lavender MRT Station,0.64 km
3,City Square Residences,Condominium,150 sqft ,8 Kitchener Link, Ready to move,Room,0,"S$ 1,200 /mo",EW11 Lavender MRT Station,0.64 km
4,Kerrisdale,Unfurnished Condominium,1259 sqft ,32 Sturdee Road, Ready to move,3,3,"S$ 4,500 /mo",EW11 Lavender MRT Station,0.86 km
5,Kerrisdale,Fully Furnished Condominium,990 sqft ,30 Sturdee Road, Ready to move,2,3,"S$ 3,300 /mo",EW11 Lavender MRT Station,0.86 km
6,Kerrisdale,Partially Furnished Condominium,1270 sqft ,32 Sturdee Road, Ready to move,3,3,"S$ 3,800 /mo",EW11 Lavender MRT Station,0.86 km
7,Kerrisdale,Condominium,150 sqft ,30 Sturdee Road, Ready to move,Room,0,"S$ 1,200 /mo",EW11 Lavender MRT Station,0.86 km
8,Kerrisdale,Partially Furnished Condominium,1281 sqft ,32 Sturdee Road, Ready to move,3,3,"S$ 3,900 /mo",EW11 Lavender MRT Station,0.86 km
9,Verdun House,Fully Furnished Apartment,298 sqft ,(within 0.79 km), Ready to move,Studio,0,"S$ 1,800 /mo",EW11 Lavender MRT Station,0.79 km
10,The Riverine By The Park,Partially Furnished Apartment,1302 sqft ,398 Kallang Road, Ready to move,3,2,"S$ 4,900 /mo",EW11 Lavender MRT Station,0.70 km
11,Southbank,Partially Furnished Condominium,958 sqft ,881 North Bridge Road, Ready to move,2,2,"S$ 4,000 /mo",EW11 Lavender MRT Station,0.22 km
12,The Citron Residences,Partially Furnished Apartment,667 sqft ,1 marne road, Ready to move,2,2,"S$ 3,000 /mo",EW11 Lavender MRT Station,0.85 km
13,Citylights,Fully Furnished Condominium,570 sqft ,88 Jellicoe Road, Ready to move,1,1,"S$ 3,000 /mo",EW11 Lavender MRT Station,0.12 km
